order_id,product_id,quantity,price,created_at
1518,430,1,204.48,2025-10-23 19:07:37.481336
1519,323,1,242.85,2025-08-07 19:07:37.481369
1519,234,3,347.15,2025-08-07 19:07:37.481369
1520,377,3,283.9,2025-10-20 19:07:37.481402
1521,318,9,305.62,2025-10-22 19:07:37.481435
1521,240,1,28.25,2025-10-22 19:07:37.481435
1522,201,5,309.4,2025-09-30 19:07:37.481468
1522,315,2,267.53,2025-09-30 19:07:37.481468
1523,97,9,92.83,2025-10-17 19:07:37.481501
1524,29,9,314.06,2025-09-02 19:07:37.481534
1524,438,9,311.7,2025-09-02 19:07:37.481534
1525,451,4,229.92,2025-10-22 19:07:37.481567
1525,237,6,74.31,2025-10-22 19:07:37.481567
1526,113,7,281.41,2025-10-21 19:07:37.481600
1526,421,8,306.2,2025-10-21 19:07:37.481600
1526,421,8,306.2,2025-10-21 19:07:37.481600
1526,301,1,293.17,2025-10-21 19:07:37.481600
1527,135,6,106.5,2025-08-10 19:07:37.481633
1528,238,5,129.11,2025-08-26 19:07:37.481667
1529,345,1,195.0,2025-10-22 19:07:37.481710
1529,312,2,110.49,2025-10-22 19:07:37.481710
1530,118,2,26.36,2025-10-28 19:07:37.481743
1530,60,3,385.43,2025-10-28 19:07:37.481743
1530,116,7,293.77,2025-10-28 19:07:37.481743
1531,173,2,280.6,2025-09-13 19:07:37.481776
1531,88,9,343.56,2025-09-13 19:07:37.481776
1531,311,1,492.07,2025-09-13 19:07:37.481776
1531,182,8,106.48,2025-09-13 19:07:37.481776
1532,300,2,38.58,2025-09-07 19:07:37.481809
1533,149,8,80.19,2025-11-01 19:07:37.481842
1533,306,1,498.58,2025-11-01 19:07:37.481842
1533,111,4,190.26,2025-11-01 19:07:37.481842
1534,137,3,182.29,2025-10-23 19:07:37.481874
1534,404,3,299.27,2025-10-23 19:07:37.481874
1534,146,4,248.6,2025-10-23 19:07:37.481874
1534,30,8,97.35,2025-10-23 19:07:37.481874
1535,24,8,362.26,2025-10-24 19:07:37.481908
1536,211,6,295.6,2025-08-19 19:07:37.481942
1536,413,4,99.21,2025-08-19 19:07:37.481942
1536,365,1,366.76,2025-08-19 19:07:37.481942
1537,353,5,227.14,2025-08-10 19:07:37.481975
1537,92,8,453.15,2025-08-10 19:07:37.481975
1538,50,7,322.81,2025-09-14 19:07:37.482008
1539,424,3,413.52,2025-10-27 19:07:37.482041
1539,267,8,437.47,2025-10-27 19:07:37.482041
1539,449,9,165.13,2025-10-27 19:07:37.482041
1539,476,2,281.12,2025-10-27 19:07:37.482041
1540,397,2,450.51,2025-10-08 19:07:37.482074
1540,196,3,423.99,2025-10-08 19:07:37.482074
1541,390,7,139.95,2025-09-03 19:07:37.482107
1541,261,2,288.35,2025-09-03 19:07:37.482107
1541,387,3,179.05,2025-09-03 19:07:37.482107
1541,270,5,25.84,2025-09-03 19:07:37.482107
1542,299,5,466.35,2025-09-20 19:07:37.482146
1542,420,8,132.24,2025-09-20 19:07:37.482146
1542,182,6,106.48,2025-09-20 19:07:37.482146
1542,17,6,214.58,2025-09-20 19:07:37.482146
1543,45,6,73.07,2025-09-02 19:07:37.482180
1543,330,6,468.43,2025-09-02 19:07:37.482180
1543,322,1,379.74,2025-09-02 19:07:37.482180
1544,415,3,292.34,2025-10-17 19:07:37.482213
1544,37,4,488.42,2025-10-17 19:07:37.482213
1544,23,4,194.55,2025-10-17 19:07:37.482213
1545,487,9,374.14,2025-09-26 19:07:37.482246
1545,209,5,61.56,2025-09-26 19:07:37.482246
1545,237,4,74.31,2025-09-26 19:07:37.482246
1545,406,1,363.64,2025-09-26 19:07:37.482246
1546,465,1,15.37,2025-10-24 19:07:37.482296
1546,328,2,285.93,2025-10-24 19:07:37.482296
1547,365,6,366.76,2025-08-25 19:07:37.482333
1547,336,6,242.24,2025-08-25 19:07:37.482333
1548,408,4,387.45,2025-09-25 19:07:37.482369
1548,483,6,495.95,2025-09-25 19:07:37.482369
1549,466,6,385.77,2025-10-16 19:07:37.482406
1549,282,5,26.97,2025-10-16 19:07:37.482406
1549,475,9,114.43,2025-10-16 19:07:37.482406
1549,75,6,101.22,2025-10-16 19:07:37.482406
1550,208,3,32.11,2025-08-19 19:07:37.482442
1550,427,5,201.6,2025-08-19 19:07:37.482442
1551,474,8,424.02,2025-10-07 19:07:37.482479
1551,361,8,201.7,2025-10-07 19:07:37.482479
1551,287,3,442.04,2025-10-07 19:07:37.482479
1552,179,8,73.72,2025-09-12 19:07:37.482515
1553,73,7,67.89,2025-10-08 19:07:37.482552
1553,388,9,263.93,2025-10-08 19:07:37.482552
1554,271,3,195.24,2025-10-11 19:07:37.482588
1554,354,3,128.11,2025-10-11 19:07:37.482588
1554,113,4,281.41,2025-10-11 19:07:37.482588
1555,277,2,316.74,2025-08-08 19:07:37.482624
1555,243,1,201.34,2025-08-08 19:07:37.482624
1555,146,1,248.6,2025-08-08 19:07:37.482624
1555,322,3,379.74,2025-08-08 19:07:37.482624
1556,43,9,405.7,2025-10-01 19:07:37.482660
1557,293,8,68.79,2025-09-17 19:07:37.482708
1557,69,8,45.39,2025-09-17 19:07:37.482708
1558,204,4,327.43,2025-08-11 19:07:37.482745
1558,415,7,292.34,2025-08-11 19:07:37.482745
1558,38,3,267.81,2025-08-11 19:07:37.482745
1559,236,9,327.45,2025-10-16 19:07:37.482782
1560,309,8,140.26,2025-08-07 19:07:37.482818
1560,263,9,120.31,2025-08-07 19:07:37.482818
1561,308,4,114.28,2025-10-04 19:07:37.482855
1561,299,8,466.35,2025-10-04 19:07:37.482855
1561,230,9,431.23,2025-10-04 19:07:37.482855
1562,138,7,240.72,2025-10-24 19:07:37.482892
1562,7,4,120.22,2025-10-24 19:07:37.482892
1563,472,7,189.22,2025-10-23 19:07:37.482929
1563,420,4,132.24,2025-10-23 19:07:37.482929
1563,49,7,143.04,2025-10-23 19:07:37.482929
1564,90,4,197.14,2025-08-05 19:07:37.482974
1565,126,3,208.55,2025-09-17 19:07:37.483007
1565,299,3,466.35,2025-09-17 19:07:37.483007
1565,204,1,327.43,2025-09-17 19:07:37.483007
1566,462,1,495.84,2025-08-27 19:07:37.483040
1566,238,8,129.11,2025-08-27 19:07:37.483040
1566,399,1,335.44,2025-08-27 19:07:37.483040
1566,140,6,393.41,2025-08-27 19:07:37.483040
1567,346,2,121.72,2025-08-13 19:07:37.483074
1567,68,3,150.33,2025-08-13 19:07:37.483074
1567,125,9,493.17,2025-08-13 19:07:37.483074
1568,311,2,492.07,2025-09-06 19:07:37.483107
1568,363,6,263.26,2025-09-06 19:07:37.483107
1569,428,3,338.78,2025-09-10 19:07:37.483147
1570,111,6,190.26,2025-09-11 19:07:37.483180
1570,238,3,129.11,2025-09-11 19:07:37.483180
1571,404,9,299.27,2025-09-07 19:07:37.483213
1571,331,8,355.98,2025-09-07 19:07:37.483213
1571,465,1,15.37,2025-09-07 19:07:37.483213
1572,163,7,120.44,2025-10-08 19:07:37.483247
1572,185,3,408.21,2025-10-08 19:07:37.483247
1572,195,2,439.0,2025-10-08 19:07:37.483247
1573,113,9,281.41,2025-10-21 19:07:37.483280
1573,406,6,363.64,2025-10-21 19:07:37.483280
1574,283,5,167.88,2025-10-31 19:07:37.483313
1574,425,5,437.3,2025-10-31 19:07:37.483313
1574,450,6,479.99,2025-10-31 19:07:37.483313
1574,239,9,419.86,2025-10-31 19:07:37.483313
1575,426,4,289.42,2025-09-06 19:07:37.483346
1575,266,8,203.96,2025-09-06 19:07:37.483346
1575,310,7,212.77,2025-09-06 19:07:37.483346
1576,260,6,43.09,2025-08-20 19:07:37.483379
1576,252,9,331.1,2025-08-20 19:07:37.483379
1576,419,8,385.46,2025-08-20 19:07:37.483379
1577,196,3,423.99,2025-08-18 19:07:37.483412
1577,62,7,278.62,2025-08-18 19:07:37.483412
1577,394,9,189.89,2025-08-18 19:07:37.483412
1578,250,3,72.73,2025-10-27 19:07:37.483445
1578,127,9,455.91,2025-10-27 19:07:37.483445
1578,477,8,138.32,2025-10-27 19:07:37.483445
1578,204,3,327.43,2025-10-27 19:07:37.483445
1579,424,4,413.52,2025-08-07 19:07:37.483477
1579,326,2,48.49,2025-08-07 19:07:37.483477
1579,376,9,7.85,2025-08-07 19:07:37.483477
1580,488,7,379.35,2025-09-24 19:07:37.483510
1580,240,4,28.25,2025-09-24 19:07:37.483510
1580,49,3,143.04,2025-09-24 19:07:37.483510
1581,251,7,437.11,2025-10-02 19:07:37.483543
1581,219,3,139.02,2025-10-02 19:07:37.483543
1581,145,9,475.01,2025-10-02 19:07:37.483543
1582,150,7,95.03,2025-10-21 19:07:37.483575
1582,1,1,190.4,2025-10-21 19:07:37.483575
1582,244,7,138.61,2025-10-21 19:07:37.483575
1582,398,8,141.03,2025-10-21 19:07:37.483575
1583,297,1,57.96,2025-08-21 19:07:37.483608
1583,452,4,165.71,2025-08-21 19:07:37.483608
1584,295,1,100.6,2025-09-23 19:07:37.483641
1584,41,8,400.18,2025-09-23 19:07:37.483641
1584,482,2,281.23,2025-09-23 19:07:37.483641
1585,251,1,437.11,2025-09-14 19:07:37.483673
1585,141,7,72.5,2025-09-14 19:07:37.483673
1585,137,3,182.29,2025-09-14 19:07:37.483673
1585,151,6,260.04,2025-09-14 19:07:37.483673
1586,167,7,184.73,2025-10-27 19:07:37.483716
1586,410,1,39.36,2025-10-27 19:07:37.483716
1586,398,3,141.03,2025-10-27 19:07:37.483716
1587,330,1,468.43,2025-10-19 19:07:37.483749
1587,69,3,45.39,2025-10-19 19:07:37.483749
1587,433,2,73.9,2025-10-19 19:07:37.483749
1587,314,5,105.83,2025-10-19 19:07:37.483749
1588,115,6,63.18,2025-08-30 19:07:37.483782
1588,57,6,489.55,2025-08-30 19:07:37.483782
1588,18,2,103.43,2025-08-30 19:07:37.483782
1589,269,8,236.32,2025-10-08 19:07:37.483815
1589,299,8,466.35,2025-10-08 19:07:37.483815
1589,310,7,212.77,2025-10-08 19:07:37.483815
1590,159,9,233.95,2025-10-11 19:07:37.483848
1591,73,2,67.89,2025-09-24 19:07:37.483881
1592,480,8,380.3,2025-10-18 19:07:37.483914
1592,471,4,172.44,2025-10-18 19:07:37.483914
1593,100,4,56.05,2025-08-27 19:07:37.483947
1593,346,8,121.72,2025-08-27 19:07:37.483947
1593,269,4,236.32,2025-08-27 19:07:37.483947
1594,181,2,416.16,2025-09-11 19:07:37.483980
1594,157,4,404.07,2025-09-11 19:07:37.483980
1595,499,1,219.84,2025-09-20 19:07:37.484013
1595,176,8,147.87,2025-09-20 19:07:37.484013
1595,152,6,175.82,2025-09-20 19:07:37.484013
1596,479,2,255.4,2025-10-25 19:07:37.484046
1596,85,7,176.42,2025-10-25 19:07:37.484046
1596,383,9,240.96,2025-10-25 19:07:37.484046
1597,463,3,393.0,2025-09-10 19:07:37.484079
1598,334,7,25.17,2025-08-26 19:07:37.484112
1598,38,1,267.81,2025-08-26 19:07:37.484112
1599,102,8,424.34,2025-08-18 19:07:37.484150
1599,218,4,95.05,2025-08-18 19:07:37.484150
1599,55,3,361.87,2025-08-18 19:07:37.484150
1599,440,1,378.36,2025-08-18 19:07:37.484150
1600,88,4,343.56,2025-09-06 19:07:37.484183
1600,434,2,77.46,2025-09-06 19:07:37.484183
1600,164,4,180.78,2025-09-06 19:07:37.484183
1600,144,2,201.29,2025-09-06 19:07:37.484183
1601,175,6,369.44,2025-09-22 19:07:37.484216
1601,288,3,177.17,2025-09-22 19:07:37.484216
1601,424,8,413.52,2025-09-22 19:07:37.484216
1602,419,5,385.46,2025-10-01 19:07:37.484249
1603,268,5,263.65,2025-08-23 19:07:37.484282
1603,123,3,230.55,2025-08-23 19:07:37.484282
1604,201,1,309.4,2025-08-21 19:07:37.484314
1604,112,4,493.07,2025-08-21 19:07:37.484314
1604,234,6,347.15,2025-08-21 19:07:37.484314
1605,115,3,63.18,2025-10-19 19:07:37.484347
1605,223,5,303.58,2025-10-19 19:07:37.484347
1605,160,5,345.15,2025-10-19 19:07:37.484347
1606,107,8,354.39,2025-10-29 19:07:37.484380
1606,101,7,448.28,2025-10-29 19:07:37.484380
1606,166,2,218.67,2025-10-29 19:07:37.484380
1606,179,4,73.72,2025-10-29 19:07:37.484380
1607,201,6,309.4,2025-09-13 19:07:37.484412
1608,275,7,64.57,2025-10-30 19:07:37.484445
1609,263,5,120.31,2025-08-15 19:07:37.484478
1609,495,8,301.69,2025-08-15 19:07:37.484478
1609,176,9,147.87,2025-08-15 19:07:37.484478
1609,391,9,66.0,2025-08-15 19:07:37.484478
1610,414,9,184.66,2025-08-08 19:07:37.484511
1611,214,8,487.89,2025-08-28 19:07:37.484544
1611,307,4,85.99,2025-08-28 19:07:37.484544
1611,32,7,431.06,2025-08-28 19:07:37.484544
1612,199,4,301.52,2025-09-11 19:07:37.484577
1612,89,3,18.12,2025-09-11 19:07:37.484577
1612,108,8,419.3,2025-09-11 19:07:37.484577
1612,40,4,317.99,2025-09-11 19:07:37.484577
1613,295,4,100.6,2025-09-29 19:07:37.484610
1613,189,1,450.29,2025-09-29 19:07:37.484610
1613,65,1,468.4,2025-09-29 19:07:37.484610
1613,258,6,230.3,2025-09-29 19:07:37.484610
1614,122,5,144.08,2025-08-17 19:07:37.484643
1614,171,2,491.28,2025-08-17 19:07:37.484643
1614,296,9,133.6,2025-08-17 19:07:37.484643
1614,167,9,184.73,2025-08-17 19:07:37.484643
1615,29,7,314.06,2025-09-23 19:07:37.484683
1615,469,5,149.95,2025-09-23 19:07:37.484683
1615,51,9,336.15,2025-09-23 19:07:37.484683
1615,301,5,293.17,2025-09-23 19:07:37.484683
1616,243,7,201.34,2025-08-16 19:07:37.484719
1616,457,9,308.9,2025-08-16 19:07:37.484719
1617,15,5,423.04,2025-08-15 19:07:37.484752
1617,343,3,259.43,2025-08-15 19:07:37.484752
1618,12,8,378.9,2025-11-02 19:07:37.484785
1618,77,8,202.42,2025-11-02 19:07:37.484785
1619,66,6,495.08,2025-10-17 19:07:37.484817
1619,423,7,48.38,2025-10-17 19:07:37.484817
1619,371,9,499.71,2025-10-17 19:07:37.484817
1619,242,3,221.41,2025-10-17 19:07:37.484817
1620,235,2,290.38,2025-08-07 19:07:37.484850
1620,491,9,209.25,2025-08-07 19:07:37.484850
1620,196,2,423.99,2025-08-07 19:07:37.484850
1621,269,4,236.32,2025-09-22 19:07:37.484883
1621,447,6,71.23,2025-09-22 19:07:37.484883
1621,357,3,106.89,2025-09-22 19:07:37.484883
1622,474,8,424.02,2025-09-15 19:07:37.484917
1622,184,7,398.66,2025-09-15 19:07:37.484917
1622,275,1,64.57,2025-09-15 19:07:37.484917
1622,405,1,300.54,2025-09-15 19:07:37.484917
1623,27,7,208.14,2025-10-11 19:07:37.484950
1623,303,5,299.23,2025-10-11 19:07:37.484950
1624,66,5,495.08,2025-09-05 19:07:37.484983
1624,393,4,459.29,2025-09-05 19:07:37.484983
1624,366,2,92.69,2025-09-05 19:07:37.484983
1624,381,6,261.95,2025-09-05 19:07:37.484983
1625,98,9,495.3,2025-08-08 19:07:37.485016
1625,327,2,43.9,2025-08-08 19:07:37.485016
1625,475,5,114.43,2025-08-08 19:07:37.485016
1625,133,7,498.34,2025-08-08 19:07:37.485016
1626,47,5,279.82,2025-08-07 19:07:37.485048
1627,382,6,78.75,2025-10-03 19:07:37.485081
1627,462,9,495.84,2025-10-03 19:07:37.485081
1627,83,3,50.44,2025-10-03 19:07:37.485081
1628,234,6,347.15,2025-09-21 19:07:37.485115
1628,188,3,272.19,2025-09-21 19:07:37.485115
1628,162,2,284.16,2025-09-21 19:07:37.485115
1628,2,5,225.69,2025-09-21 19:07:37.485115
1629,188,5,272.19,2025-08-07 19:07:37.485152
1629,448,1,342.08,2025-08-07 19:07:37.485152
1629,482,2,281.23,2025-08-07 19:07:37.485152
1630,180,7,239.22,2025-08-15 19:07:37.485185
1630,355,5,369.52,2025-08-15 19:07:37.485185
1630,107,9,354.39,2025-08-15 19:07:37.485185
1631,313,1,283.56,2025-08-18 19:07:37.485218
1632,110,5,45.27,2025-08-27 19:07:37.485251
1633,85,6,176.42,2025-10-04 19:07:37.485284
1633,488,2,379.35,2025-10-04 19:07:37.485284
1633,19,9,304.95,2025-10-04 19:07:37.485284
1633,325,5,282.03,2025-10-04 19:07:37.485284
1634,410,3,39.36,2025-08-09 19:07:37.485317
1635,484,7,330.49,2025-09-15 19:07:37.485350
1635,18,8,103.43,2025-09-15 19:07:37.485350
1636,287,1,442.04,2025-08-10 19:07:37.485383
1637,479,9,255.4,2025-09-20 19:07:37.485416
1637,245,8,421.56,2025-09-20 19:07:37.485416
1637,193,7,498.86,2025-09-20 19:07:37.485416
1638,136,3,118.18,2025-08-08 19:07:37.485449
1638,401,9,369.75,2025-08-08 19:07:37.485449
1638,177,6,298.97,2025-08-08 19:07:37.485449
1639,446,2,368.14,2025-10-11 19:07:37.485482
1640,194,4,21.6,2025-10-13 19:07:37.485515
1640,498,1,261.05,2025-10-13 19:07:37.485515
1640,331,3,355.98,2025-10-13 19:07:37.485515
1640,424,5,413.52,2025-10-13 19:07:37.485515
1641,116,5,293.77,2025-09-27 19:07:37.485548
1641,150,6,95.03,2025-09-27 19:07:37.485548
1641,165,6,294.18,2025-09-27 19:07:37.485548
1641,489,5,66.73,2025-09-27 19:07:37.485548
1642,374,4,221.9,2025-10-04 19:07:37.485581
1643,67,6,425.09,2025-08-17 19:07:37.485613
1644,139,5,282.66,2025-09-20 19:07:37.485646
1644,244,5,138.61,2025-09-20 19:07:37.485646
1644,391,1,66.0,2025-09-20 19:07:37.485646
1645,398,1,141.03,2025-09-20 19:07:37.485695
1645,331,1,355.98,2025-09-20 19:07:37.485695
1645,418,9,463.95,2025-09-20 19:07:37.485695
1645,77,5,202.42,2025-09-20 19:07:37.485695
1646,425,5,437.3,2025-09-30 19:07:37.485731
1646,303,7,299.23,2025-09-30 19:07:37.485731
1647,254,6,472.31,2025-09-09 19:07:37.485764
1647,290,3,126.42,2025-09-09 19:07:37.485764
1648,484,6,330.49,2025-09-23 19:07:37.485797
1649,280,3,22.26,2025-10-24 19:07:37.485831
1649,4,1,362.39,2025-10-24 19:07:37.485831
1649,290,9,126.42,2025-10-24 19:07:37.485831
1649,63,2,42.3,2025-10-24 19:07:37.485831
1650,374,7,221.9,2025-09-04 19:07:37.485864
1650,262,8,314.82,2025-09-04 19:07:37.485864
1650,121,8,315.64,2025-09-04 19:07:37.485864
1650,213,8,317.97,2025-09-04 19:07:37.485864
1651,351,9,69.78,2025-10-13 19:07:37.485897
1651,320,8,158.63,2025-10-13 19:07:37.485897
1652,210,3,461.87,2025-08-17 19:07:37.485931
1652,71,9,190.91,2025-08-17 19:07:37.485931
1653,89,6,18.12,2025-08-10 19:07:37.485964
1653,449,4,165.13,2025-08-10 19:07:37.485964
1653,413,6,99.21,2025-08-10 19:07:37.485964
1653,239,6,419.86,2025-08-10 19:07:37.485964
1654,392,1,96.37,2025-10-17 19:07:37.485997
1654,397,2,450.51,2025-10-17 19:07:37.485997
1654,274,6,495.63,2025-10-17 19:07:37.485997
1655,398,7,141.03,2025-09-07 19:07:37.486030
1655,242,5,221.41,2025-09-07 19:07:37.486030
1656,484,1,330.49,2025-09-12 19:07:37.486063
1656,179,9,73.72,2025-09-12 19:07:37.486063
1657,134,2,379.76,2025-09-21 19:07:37.486096
1658,132,8,42.3,2025-09-14 19:07:37.486133
1659,375,3,162.01,2025-08-17 19:07:37.486166
1659,207,8,435.6,2025-08-17 19:07:37.486166
1660,370,5,414.29,2025-09-21 19:07:37.486199
1660,321,8,487.48,2025-09-21 19:07:37.486199
1660,158,8,270.61,2025-09-21 19:07:37.486199
1660,99,1,123.11,2025-09-21 19:07:37.486199
1661,441,9,75.41,2025-10-24 19:07:37.486233
1661,479,1,255.4,2025-10-24 19:07:37.486233
1661,59,7,101.65,2025-10-24 19:07:37.486233
1661,198,7,361.42,2025-10-24 19:07:37.486233
1662,248,8,42.59,2025-09-07 19:07:37.486265
1662,106,2,497.99,2025-09-07 19:07:37.486265
1662,268,4,263.65,2025-09-07 19:07:37.486265
1663,493,8,296.16,2025-09-06 19:07:37.486298
1663,464,3,277.06,2025-09-06 19:07:37.486298
1663,60,3,385.43,2025-09-06 19:07:37.486298
1663,317,2,233.74,2025-09-06 19:07:37.486298
1664,456,9,250.25,2025-08-15 19:07:37.486331
1665,315,8,267.53,2025-08-08 19:07:37.486364
1666,177,9,298.97,2025-09-10 19:07:37.486397
1667,294,7,280.31,2025-10-13 19:07:37.486431
1667,344,5,450.85,2025-10-13 19:07:37.486431
1667,182,7,106.48,2025-10-13 19:07:37.486431
1667,23,2,194.55,2025-10-13 19:07:37.486431
1668,107,1,354.39,2025-08-25 19:07:37.486466
1668,280,5,22.26,2025-08-25 19:07:37.486466
1669,191,2,315.72,2025-10-15 19:07:37.486499
1669,179,6,73.72,2025-10-15 19:07:37.486499
1670,374,8,221.9,2025-08-30 19:07:37.486532
1670,405,5,300.54,2025-08-30 19:07:37.486532
1671,346,5,121.72,2025-10-13 19:07:37.486566
1671,416,9,319.31,2025-10-13 19:07:37.486566
1671,150,7,95.03,2025-10-13 19:07:37.486566
1672,296,5,133.6,2025-10-09 19:07:37.486599
1672,334,4,25.17,2025-10-09 19:07:37.486599
1672,319,8,116.64,2025-10-09 19:07:37.486599
1672,172,9,433.43,2025-10-09 19:07:37.486599
1673,227,4,455.76,2025-09-09 19:07:37.486632
1674,119,6,459.96,2025-08-10 19:07:37.486665
1675,458,1,79.33,2025-08-08 19:07:37.486710
1675,336,4,242.24,2025-08-08 19:07:37.486710
1676,83,2,50.44,2025-08-18 19:07:37.486743
1676,274,4,495.63,2025-08-18 19:07:37.486743
1677,449,2,165.13,2025-08-14 19:07:37.486776
1678,429,2,74.93,2025-08-12 19:07:37.486809
1678,180,4,239.22,2025-08-12 19:07:37.486809
1678,385,7,8.74,2025-08-12 19:07:37.486809
1678,215,1,253.59,2025-08-12 19:07:37.486809
1679,344,7,450.85,2025-09-01 19:07:37.486842
1679,407,6,56.53,2025-09-01 19:07:37.486842
1679,316,4,21.1,2025-09-01 19:07:37.486842
1680,440,2,378.36,2025-09-05 19:07:37.486875
1680,423,3,48.38,2025-09-05 19:07:37.486875
1680,366,3,92.69,2025-09-05 19:07:37.486875
1681,327,3,43.9,2025-10-17 19:07:37.486909
1681,447,5,71.23,2025-10-17 19:07:37.486909
1682,78,4,96.25,2025-11-01 19:07:37.486942
1682,71,7,190.91,2025-11-01 19:07:37.486942
1682,306,8,498.58,2025-11-01 19:07:37.486942
1682,250,9,72.73,2025-11-01 19:07:37.486942
1683,94,5,329.58,2025-10-15 19:07:37.486975
1683,65,1,468.4,2025-10-15 19:07:37.486975
1684,62,4,278.62,2025-09-25 19:07:37.487008
1685,203,3,284.74,2025-08-24 19:07:37.487041
1686,62,8,278.62,2025-09-28 19:07:37.487074
1686,477,2,138.32,2025-09-28 19:07:37.487074
1687,302,1,486.88,2025-10-30 19:07:37.487108
1687,32,2,431.06,2025-10-30 19:07:37.487108
1687,472,7,189.22,2025-10-30 19:07:37.487108
1687,261,2,288.35,2025-10-30 19:07:37.487108
1688,153,5,64.71,2025-10-04 19:07:37.487145
1688,328,4,285.93,2025-10-04 19:07:37.487145
1688,302,9,486.88,2025-10-04 19:07:37.487145
1688,234,7,347.15,2025-10-04 19:07:37.487145
1689,451,2,229.92,2025-08-22 19:07:37.487179
1689,245,2,421.56,2025-08-22 19:07:37.487179
1690,373,9,59.01,2025-10-10 19:07:37.487212
1690,450,9,479.99,2025-10-10 19:07:37.487212
1690,295,7,100.6,2025-10-10 19:07:37.487212
1690,110,5,45.27,2025-10-10 19:07:37.487212
1691,96,7,468.64,2025-10-16 19:07:37.487244
1691,374,2,221.9,2025-10-16 19:07:37.487244
1691,358,2,65.87,2025-10-16 19:07:37.487244
1691,177,9,298.97,2025-10-16 19:07:37.487244
1692,272,5,394.24,2025-08-12 19:07:37.487278
1693,362,4,164.95,2025-10-17 19:07:37.487310
1693,44,8,347.01,2025-10-17 19:07:37.487310
1694,373,7,59.01,2025-10-11 19:07:37.487344
1694,275,8,64.57,2025-10-11 19:07:37.487344
1694,232,3,138.0,2025-10-11 19:07:37.487344
1695,158,8,270.61,2025-10-02 19:07:37.487377
1696,232,4,138.0,2025-10-06 19:07:37.487410
1697,128,9,308.64,2025-09-29 19:07:37.487443
1697,357,7,106.89,2025-09-29 19:07:37.487443
1698,175,1,369.44,2025-08-19 19:07:37.487476
1699,126,6,208.55,2025-08-10 19:07:37.487509
1700,436,6,483.08,2025-11-02 19:07:37.487542
1700,485,3,309.91,2025-11-02 19:07:37.487542
1700,423,3,48.38,2025-11-02 19:07:37.487542
1701,334,2,25.17,2025-09-05 19:07:37.487575
1702,52,7,486.96,2025-08-09 19:07:37.487608
1702,101,9,448.28,2025-08-09 19:07:37.487608
1703,319,7,116.64,2025-10-02 19:07:37.487641
1703,284,9,207.18,2025-10-02 19:07:37.487641
1704,28,2,43.11,2025-09-25 19:07:37.487727
1704,383,1,240.96,2025-09-25 19:07:37.487727
1705,436,4,483.08,2025-08-13 19:07:37.487773
1705,77,2,202.42,2025-08-13 19:07:37.487773
1705,387,3,179.05,2025-08-13 19:07:37.487773
1706,97,9,92.83,2025-09-30 19:07:37.487809
1707,200,3,293.78,2025-09-26 19:07:37.487843
1707,2,1,225.69,2025-09-26 19:07:37.487843
1707,332,6,408.34,2025-09-26 19:07:37.487843
1707,461,1,478.47,2025-09-26 19:07:37.487843
1708,299,5,466.35,2025-10-25 19:07:37.487876
1708,377,9,283.9,2025-10-25 19:07:37.487876
1709,188,4,272.19,2025-08-13 19:07:37.487910
1710,30,7,97.35,2025-10-04 19:07:37.487943
1710,452,5,165.71,2025-10-04 19:07:37.487943
1710,299,9,466.35,2025-10-04 19:07:37.487943
1711,272,7,394.24,2025-08-11 19:07:37.487976
1711,442,7,55.02,2025-08-11 19:07:37.487976
1711,31,9,453.88,2025-08-11 19:07:37.487976
1712,134,3,379.76,2025-10-06 19:07:37.488009
1713,315,2,267.53,2025-08-17 19:07:37.488043
1714,333,1,276.06,2025-10-11 19:07:37.488076
1714,394,7,189.89,2025-10-11 19:07:37.488076
1714,293,6,68.79,2025-10-11 19:07:37.488076
1714,16,8,74.76,2025-10-11 19:07:37.488076
1715,118,3,26.36,2025-09-26 19:07:37.488109
1715,343,2,259.43,2025-09-26 19:07:37.488109
1715,188,8,272.19,2025-09-26 19:07:37.488109
1715,141,7,72.5,2025-09-26 19:07:37.488109
1716,28,8,43.11,2025-08-07 19:07:37.488148
1716,272,2,394.24,2025-08-07 19:07:37.488148
1716,371,4,499.71,2025-08-07 19:07:37.488148
1716,348,9,39.22,2025-08-07 19:07:37.488148
1717,140,5,393.41,2025-09-07 19:07:37.488182
1717,438,1,311.7,2025-09-07 19:07:37.488182
1717,164,4,180.78,2025-09-07 19:07:37.488182
1717,154,8,185.31,2025-09-07 19:07:37.488182
1718,346,6,121.72,2025-10-29 19:07:37.488215
1718,376,9,7.85,2025-10-29 19:07:37.488215
1718,69,1,45.39,2025-10-29 19:07:37.488215
1718,177,2,298.97,2025-10-29 19:07:37.488215
1719,309,7,140.26,2025-09-22 19:07:37.488248
1719,7,4,120.22,2025-09-22 19:07:37.488248
1720,404,3,299.27,2025-10-16 19:07:37.488282
1721,450,3,479.99,2025-08-16 19:07:37.488315
1721,184,1,398.66,2025-08-16 19:07:37.488315
1721,368,4,432.98,2025-08-16 19:07:37.488315
1722,368,5,432.98,2025-10-17 19:07:37.488348
1722,482,1,281.23,2025-10-17 19:07:37.488348
1722,310,5,212.77,2025-10-17 19:07:37.488348
1723,251,9,437.11,2025-09-02 19:07:37.488381
1723,499,2,219.84,2025-09-02 19:07:37.488381
