product_id,forecast_date,predicted_sales,confidence_interval_lower,confidence_interval_upper,created_at
321,2025-11-18,24.7,23.04,29.32,2025-11-02 19:07:38.160455
321,2025-11-19,9.7,5.83,12.1,2025-11-02 19:07:38.160466
321,2025-11-20,47.07,45.54,51.18,2025-11-02 19:07:38.160479
321,2025-11-21,48.17,43.34,50.19,2025-11-02 19:07:38.160490
321,2025-11-22,18.34,16.74,20.83,2025-11-02 19:07:38.160501
321,2025-11-23,35.69,34.65,39.3,2025-11-02 19:07:38.160512
321,2025-11-24,5.8,2.13,10.16,2025-11-02 19:07:38.160523
321,2025-11-25,21.21,18.58,25.12,2025-11-02 19:07:38.160534
321,2025-11-26,41.42,36.42,44.58,2025-11-02 19:07:38.160545
321,2025-11-27,43.46,42.23,44.88,2025-11-02 19:07:38.160556
321,2025-11-28,44.17,41.65,46.07,2025-11-02 19:07:38.160567
321,2025-11-29,23.24,20.13,25.53,2025-11-02 19:07:38.160578
321,2025-11-30,13.89,12.75,17.96,2025-11-02 19:07:38.160589
321,2025-12-01,45.68,44.61,48.08,2025-11-02 19:07:38.160600
321,2025-12-02,45.17,44.09,49.1,2025-11-02 19:07:38.160610
321,2025-12-03,15.95,11.86,19.67,2025-11-02 19:07:38.160621
321,2025-12-04,47.35,45.13,48.96,2025-11-02 19:07:38.160632
321,2025-12-05,27.28,22.34,28.44,2025-11-02 19:07:38.160643
321,2025-12-06,13.03,8.6,16.77,2025-11-02 19:07:38.160654
321,2025-12-07,24.12,21.15,26.14,2025-11-02 19:07:38.160666
321,2025-12-08,48.31,45.94,50.83,2025-11-02 19:07:38.160683
321,2025-12-09,26.11,24.25,27.89,2025-11-02 19:07:38.160696
321,2025-12-10,32.03,27.93,36.04,2025-11-02 19:07:38.160707
321,2025-12-11,30.45,26.9,33.71,2025-11-02 19:07:38.160718
321,2025-12-12,44.37,41.82,45.86,2025-11-02 19:07:38.160729
321,2025-12-13,24.6,20.11,29.2,2025-11-02 19:07:38.160741
321,2025-12-14,31.53,30.28,35.42,2025-11-02 19:07:38.160752
321,2025-12-15,34.39,31.58,36.04,2025-11-02 19:07:38.160763
321,2025-12-16,32.29,29.36,33.53,2025-11-02 19:07:38.160774
321,2025-12-17,22.9,18.15,25.55,2025-11-02 19:07:38.160785
321,2025-12-18,24.32,21.09,26.51,2025-11-02 19:07:38.160796
321,2025-12-19,8.31,4.9,11.29,2025-11-02 19:07:38.160809
321,2025-12-20,35.75,32.84,37.74,2025-11-02 19:07:38.160820
321,2025-12-21,22.3,21.24,23.92,2025-11-02 19:07:38.160831
321,2025-12-22,40.37,35.64,42.83,2025-11-02 19:07:38.160842
321,2025-12-23,46.74,43.19,48.86,2025-11-02 19:07:38.160853
321,2025-12-24,31.99,27.76,36.13,2025-11-02 19:07:38.160870
321,2025-12-25,44.83,40.68,48.61,2025-11-02 19:07:38.160882
321,2025-12-26,22.27,20.55,23.72,2025-11-02 19:07:38.160893
321,2025-12-27,41.57,37.5,46.15,2025-11-02 19:07:38.160906
321,2025-12-28,8.18,4.64,12.06,2025-11-02 19:07:38.160917
321,2025-12-29,23.56,20.44,26.55,2025-11-02 19:07:38.160930
321,2025-12-30,24.57,22.41,29.53,2025-11-02 19:07:38.160941
321,2025-12-31,44.75,40.61,49.12,2025-11-02 19:07:38.160951
322,2025-11-02,42.68,41.38,45.98,2025-11-02 19:07:38.160963
322,2025-11-03,26.18,24.39,28.23,2025-11-02 19:07:38.160974
322,2025-11-04,11.36,8.47,13.38,2025-11-02 19:07:38.160985
322,2025-11-05,14.56,11.37,16.41,2025-11-02 19:07:38.160995
322,2025-11-06,31.53,29.91,35.36,2025-11-02 19:07:38.161006
322,2025-11-07,18.64,14.59,22.83,2025-11-02 19:07:38.161017
322,2025-11-08,49.36,48.29,53.6,2025-11-02 19:07:38.161028
322,2025-11-09,26.69,25.19,30.72,2025-11-02 19:07:38.161039
322,2025-11-10,7.96,3.49,11.49,2025-11-02 19:07:38.161050
322,2025-11-11,13.49,9.77,15.16,2025-11-02 19:07:38.161061
322,2025-11-12,30.44,29.42,35.19,2025-11-02 19:07:38.161072
322,2025-11-13,7.88,3.88,11.7,2025-11-02 19:07:38.161083
322,2025-11-14,34.32,33.16,37.94,2025-11-02 19:07:38.161093
322,2025-11-15,32.58,29.05,35.73,2025-11-02 19:07:38.161104
322,2025-11-16,19.87,17.93,22.7,2025-11-02 19:07:38.161115
322,2025-11-17,22.32,18.57,24.4,2025-11-02 19:07:38.161126
322,2025-11-18,40.63,35.71,44.42,2025-11-02 19:07:38.161139
322,2025-11-19,28.05,26.37,32.98,2025-11-02 19:07:38.161150
322,2025-11-20,17.27,14.0,20.04,2025-11-02 19:07:38.161163
322,2025-11-21,13.97,9.85,15.44,2025-11-02 19:07:38.161174
322,2025-11-22,24.34,22.5,27.54,2025-11-02 19:07:38.161185
322,2025-11-23,43.74,39.17,46.86,2025-11-02 19:07:38.161196
322,2025-11-24,15.87,13.34,19.63,2025-11-02 19:07:38.161207
322,2025-11-25,17.95,16.34,20.07,2025-11-02 19:07:38.161218
322,2025-11-26,10.47,8.36,11.64,2025-11-02 19:07:38.161229
322,2025-11-27,7.81,3.37,9.52,2025-11-02 19:07:38.161240
322,2025-11-28,42.97,37.99,45.53,2025-11-02 19:07:38.161251
322,2025-11-29,25.15,23.01,26.63,2025-11-02 19:07:38.161262
322,2025-11-30,33.66,29.27,37.34,2025-11-02 19:07:38.161273
322,2025-12-01,9.92,6.49,13.48,2025-11-02 19:07:38.161284
322,2025-12-02,36.04,34.76,39.83,2025-11-02 19:07:38.161297
322,2025-12-03,32.21,27.74,33.87,2025-11-02 19:07:38.161308
322,2025-12-04,7.8,3.54,9.21,2025-11-02 19:07:38.161319
322,2025-12-05,22.11,17.63,24.22,2025-11-02 19:07:38.161330
322,2025-12-06,24.88,21.42,28.43,2025-11-02 19:07:38.161341
322,2025-12-07,31.73,30.49,35.85,2025-11-02 19:07:38.161352
322,2025-12-08,40.77,39.36,44.73,2025-11-02 19:07:38.161365
322,2025-12-09,27.68,26.62,31.45,2025-11-02 19:07:38.161376
322,2025-12-10,25.74,24.23,27.44,2025-11-02 19:07:38.161387
322,2025-12-11,39.1,34.32,40.76,2025-11-02 19:07:38.161398
322,2025-12-12,23.11,20.83,26.45,2025-11-02 19:07:38.161409
322,2025-12-13,13.79,10.47,18.11,2025-11-02 19:07:38.161420
322,2025-12-14,33.85,32.07,37.85,2025-11-02 19:07:38.161430
322,2025-12-15,25.71,24.26,28.02,2025-11-02 19:07:38.161441
322,2025-12-16,15.87,11.49,17.77,2025-11-02 19:07:38.161452
322,2025-12-17,28.04,24.43,29.26,2025-11-02 19:07:38.161463
322,2025-12-18,11.34,7.19,13.72,2025-11-02 19:07:38.161474
322,2025-12-19,36.59,32.55,40.16,2025-11-02 19:07:38.161485
322,2025-12-20,31.18,28.2,33.75,2025-11-02 19:07:38.161496
322,2025-12-21,11.73,6.83,15.29,2025-11-02 19:07:38.161507
322,2025-12-22,13.74,9.4,18.03,2025-11-02 19:07:38.161520
322,2025-12-23,38.88,37.42,39.96,2025-11-02 19:07:38.161531
322,2025-12-24,36.87,35.05,41.23,2025-11-02 19:07:38.161542
322,2025-12-25,35.27,32.78,38.22,2025-11-02 19:07:38.161553
322,2025-12-26,27.62,25.11,29.34,2025-11-02 19:07:38.161564
322,2025-12-27,49.75,45.75,51.37,2025-11-02 19:07:38.161577
322,2025-12-28,6.56,4.18,9.77,2025-11-02 19:07:38.161588
322,2025-12-29,47.21,45.68,49.97,2025-11-02 19:07:38.161599
322,2025-12-30,13.04,11.76,16.44,2025-11-02 19:07:38.161610
322,2025-12-31,9.67,5.79,12.89,2025-11-02 19:07:38.161622
323,2025-11-02,15.46,11.29,19.26,2025-11-02 19:07:38.161634
323,2025-11-03,33.18,31.33,37.01,2025-11-02 19:07:38.161645
323,2025-11-04,29.33,26.19,30.81,2025-11-02 19:07:38.161656
323,2025-11-05,11.08,9.95,13.06,2025-11-02 19:07:38.161667
323,2025-11-06,27.2,24.77,31.05,2025-11-02 19:07:38.161684
323,2025-11-07,23.34,21.96,27.24,2025-11-02 19:07:38.161695
323,2025-11-08,13.29,11.03,16.29,2025-11-02 19:07:38.161706
323,2025-11-09,29.94,27.76,32.78,2025-11-02 19:07:38.161717
323,2025-11-10,8.0,6.36,11.4,2025-11-02 19:07:38.161728
323,2025-11-11,5.21,3.47,8.72,2025-11-02 19:07:38.161739
323,2025-11-12,15.45,11.18,18.02,2025-11-02 19:07:38.161750
323,2025-11-13,37.14,32.6,39.93,2025-11-02 19:07:38.161760
323,2025-11-14,35.38,31.0,37.36,2025-11-02 19:07:38.161771
323,2025-11-15,44.83,40.39,46.08,2025-11-02 19:07:38.161782
323,2025-11-16,26.2,24.75,30.74,2025-11-02 19:07:38.161793
323,2025-11-17,15.78,13.3,20.54,2025-11-02 19:07:38.161806
323,2025-11-18,30.29,25.58,33.14,2025-11-02 19:07:38.161817
323,2025-11-19,49.23,44.4,50.31,2025-11-02 19:07:38.161828
323,2025-11-20,23.28,18.48,27.53,2025-11-02 19:07:38.161839
323,2025-11-21,14.54,10.0,16.35,2025-11-02 19:07:38.161850
323,2025-11-22,47.13,45.8,51.91,2025-11-02 19:07:38.161861
323,2025-11-23,8.7,6.79,11.97,2025-11-02 19:07:38.161875
323,2025-11-24,13.46,10.9,15.14,2025-11-02 19:07:38.161890
323,2025-11-25,30.1,26.66,31.98,2025-11-02 19:07:38.161901
323,2025-11-26,18.12,14.17,19.47,2025-11-02 19:07:38.161911
323,2025-11-27,25.38,23.22,28.03,2025-11-02 19:07:38.161922
323,2025-11-28,42.59,37.68,44.32,2025-11-02 19:07:38.161933
323,2025-11-29,7.75,5.96,12.24,2025-11-02 19:07:38.161944
323,2025-11-30,44.58,42.43,46.9,2025-11-02 19:07:38.161955
323,2025-12-01,34.88,32.51,39.5,2025-11-02 19:07:38.161966
323,2025-12-02,41.05,38.62,45.94,2025-11-02 19:07:38.161977
323,2025-12-03,38.52,34.49,43.36,2025-11-02 19:07:38.161988
323,2025-12-04,24.38,23.21,29.34,2025-11-02 19:07:38.161999
323,2025-12-05,47.09,42.22,49.98,2025-11-02 19:07:38.162010
323,2025-12-06,12.41,10.62,15.3,2025-11-02 19:07:38.162023
323,2025-12-07,35.39,32.53,37.97,2025-11-02 19:07:38.162034
323,2025-12-08,48.36,44.77,50.99,2025-11-02 19:07:38.162045
323,2025-12-09,36.04,31.88,38.51,2025-11-02 19:07:38.162056
323,2025-12-10,26.38,22.81,29.93,2025-11-02 19:07:38.162067
323,2025-12-11,12.9,9.91,14.93,2025-11-02 19:07:38.162078
323,2025-12-12,46.11,43.13,50.18,2025-11-02 19:07:38.162088
323,2025-12-13,6.99,4.46,8.62,2025-11-02 19:07:38.162099
323,2025-12-14,22.68,18.5,27.39,2025-11-02 19:07:38.162110
323,2025-12-15,46.23,44.76,48.44,2025-11-02 19:07:38.162121
323,2025-12-16,34.72,32.9,35.92,2025-11-02 19:07:38.162132
323,2025-12-17,47.92,45.6,50.6,2025-11-02 19:07:38.162143
323,2025-12-18,17.26,14.96,22.12,2025-11-02 19:07:38.162154
323,2025-12-19,13.63,10.65,17.18,2025-11-02 19:07:38.162165
323,2025-12-20,15.1,11.23,18.83,2025-11-02 19:07:38.162176
323,2025-12-21,47.96,45.12,50.5,2025-11-02 19:07:38.162187
323,2025-12-22,21.25,18.79,22.4,2025-11-02 19:07:38.162198
323,2025-12-23,15.63,14.15,20.15,2025-11-02 19:07:38.162208
323,2025-12-24,7.53,5.07,9.41,2025-11-02 19:07:38.162219
323,2025-12-25,34.05,31.75,35.12,2025-11-02 19:07:38.162230
323,2025-12-26,45.22,41.68,46.23,2025-11-02 19:07:38.162245
323,2025-12-27,35.59,33.72,40.44,2025-11-02 19:07:38.162256
323,2025-12-28,25.02,23.13,26.14,2025-11-02 19:07:38.162269
323,2025-12-29,7.64,6.42,8.77,2025-11-02 19:07:38.162280
323,2025-12-30,29.68,25.3,32.07,2025-11-02 19:07:38.162291
323,2025-12-31,20.69,19.28,21.7,2025-11-02 19:07:38.162302
324,2025-11-02,47.83,45.0,51.78,2025-11-02 19:07:38.162314
324,2025-11-03,44.07,42.62,46.12,2025-11-02 19:07:38.162325
324,2025-11-04,27.59,25.4,28.8,2025-11-02 19:07:38.162336
324,2025-11-05,45.18,43.18,46.47,2025-11-02 19:07:38.162348
324,2025-11-06,24.01,19.79,25.68,2025-11-02 19:07:38.162359
324,2025-11-07,24.66,22.92,28.93,2025-11-02 19:07:38.162370
324,2025-11-08,28.53,25.21,32.52,2025-11-02 19:07:38.162381
324,2025-11-09,47.29,45.86,51.67,2025-11-02 19:07:38.162392
324,2025-11-10,26.34,22.78,30.75,2025-11-02 19:07:38.162402
324,2025-11-11,19.7,15.22,23.23,2025-11-02 19:07:38.162413
324,2025-11-12,17.56,12.88,18.79,2025-11-02 19:07:38.162424
324,2025-11-13,31.57,30.51,32.9,2025-11-02 19:07:38.162435
324,2025-11-14,9.51,4.93,12.74,2025-11-02 19:07:38.162446
324,2025-11-15,16.7,14.14,21.05,2025-11-02 19:07:38.162459
324,2025-11-16,30.66,29.53,35.14,2025-11-02 19:07:38.162470
324,2025-11-17,29.23,27.45,33.09,2025-11-02 19:07:38.162481
324,2025-11-18,29.03,27.27,32.63,2025-11-02 19:07:38.162491
324,2025-11-19,33.86,29.04,35.92,2025-11-02 19:07:38.162502
324,2025-11-20,29.68,27.39,31.87,2025-11-02 19:07:38.162513
324,2025-11-21,27.75,23.89,31.17,2025-11-02 19:07:38.162524
324,2025-11-22,10.28,5.59,14.12,2025-11-02 19:07:38.162535
324,2025-11-23,31.07,29.49,32.61,2025-11-02 19:07:38.162546
324,2025-11-24,18.21,13.51,19.79,2025-11-02 19:07:38.162557
324,2025-11-25,34.46,30.88,35.83,2025-11-02 19:07:38.162568
324,2025-11-26,36.83,33.93,39.83,2025-11-02 19:07:38.162578
324,2025-11-27,5.25,0.66,8.69,2025-11-02 19:07:38.162591
324,2025-11-28,32.2,29.65,36.01,2025-11-02 19:07:38.162602
324,2025-11-29,42.49,39.51,45.67,2025-11-02 19:07:38.162613
324,2025-11-30,14.38,11.96,17.25,2025-11-02 19:07:38.162624
324,2025-12-01,34.76,30.03,36.31,2025-11-02 19:07:38.162635
324,2025-12-02,28.81,25.36,33.11,2025-11-02 19:07:38.162646
324,2025-12-03,42.96,39.32,44.74,2025-11-02 19:07:38.162656
324,2025-12-04,40.09,36.78,44.94,2025-11-02 19:07:38.162667
324,2025-12-05,47.89,44.69,52.67,2025-11-02 19:07:38.162686
324,2025-12-06,6.16,1.5,11.02,2025-11-02 19:07:38.162697
324,2025-12-07,49.06,44.95,50.78,2025-11-02 19:07:38.162708
324,2025-12-08,48.86,46.15,51.74,2025-11-02 19:07:38.162719
324,2025-12-09,5.68,3.31,7.71,2025-11-02 19:07:38.162730
324,2025-12-10,25.24,23.16,28.03,2025-11-02 19:07:38.162741
324,2025-12-11,11.64,6.83,15.3,2025-11-02 19:07:38.162752
324,2025-12-12,49.48,48.46,53.82,2025-11-02 19:07:38.162763
324,2025-12-13,8.79,4.7,13.48,2025-11-02 19:07:38.162774
324,2025-12-14,11.33,6.51,14.08,2025-11-02 19:07:38.162785
324,2025-12-15,20.49,16.31,24.9,2025-11-02 19:07:38.162796
324,2025-12-16,42.64,39.15,44.83,2025-11-02 19:07:38.162807
324,2025-12-17,17.44,15.53,19.03,2025-11-02 19:07:38.162818
324,2025-12-18,22.67,18.24,27.65,2025-11-02 19:07:38.162828
324,2025-12-19,36.21,34.59,39.91,2025-11-02 19:07:38.162839
324,2025-12-20,17.39,13.52,19.34,2025-11-02 19:07:38.162850
324,2025-12-21,12.38,8.85,16.12,2025-11-02 19:07:38.162861
324,2025-12-22,13.31,10.27,17.84,2025-11-02 19:07:38.162876
324,2025-12-23,35.82,32.11,39.71,2025-11-02 19:07:38.162887
324,2025-12-24,20.75,18.93,24.68,2025-11-02 19:07:38.162900
324,2025-12-25,41.54,36.95,45.72,2025-11-02 19:07:38.162911
324,2025-12-26,20.57,17.71,24.69,2025-11-02 19:07:38.162922
324,2025-12-27,29.19,25.96,33.96,2025-11-02 19:07:38.162933
324,2025-12-28,48.09,44.05,52.33,2025-11-02 19:07:38.162943
324,2025-12-29,16.9,13.53,19.81,2025-11-02 19:07:38.162956
324,2025-12-30,6.85,2.31,9.03,2025-11-02 19:07:38.162968
324,2025-12-31,46.93,43.38,51.18,2025-11-02 19:07:38.162978
325,2025-11-02,25.64,23.89,30.14,2025-11-02 19:07:38.162990
325,2025-11-03,40.22,36.2,42.07,2025-11-02 19:07:38.163001
325,2025-11-04,28.47,26.18,31.93,2025-11-02 19:07:38.163012
325,2025-11-05,28.96,27.25,32.45,2025-11-02 19:07:38.163023
325,2025-11-06,6.72,5.43,8.45,2025-11-02 19:07:38.163034
325,2025-11-07,31.05,27.01,35.18,2025-11-02 19:07:38.163045
325,2025-11-08,17.45,14.91,19.38,2025-11-02 19:07:38.163058
325,2025-11-09,6.63,3.65,9.81,2025-11-02 19:07:38.163069
325,2025-11-10,47.08,43.23,51.82,2025-11-02 19:07:38.163079
325,2025-11-11,17.58,13.68,20.97,2025-11-02 19:07:38.163090
325,2025-11-12,18.36,16.51,20.52,2025-11-02 19:07:38.163101
325,2025-11-13,49.09,47.99,53.71,2025-11-02 19:07:38.163112
325,2025-11-14,39.73,36.55,44.16,2025-11-02 19:07:38.163125
325,2025-11-15,7.34,4.16,9.48,2025-11-02 19:07:38.163136
325,2025-11-16,5.44,1.97,9.07,2025-11-02 19:07:38.163147
325,2025-11-17,31.58,29.02,35.8,2025-11-02 19:07:38.163158
325,2025-11-18,20.44,17.03,25.43,2025-11-02 19:07:38.163169
325,2025-11-19,43.06,39.49,46.76,2025-11-02 19:07:38.163180
325,2025-11-20,42.85,41.14,44.29,2025-11-02 19:07:38.163191
325,2025-11-21,14.94,10.96,19.02,2025-11-02 19:07:38.163201
325,2025-11-22,6.27,5.03,11.2,2025-11-02 19:07:38.163214
325,2025-11-23,27.14,24.0,30.59,2025-11-02 19:07:38.163225
325,2025-11-24,48.4,46.76,51.93,2025-11-02 19:07:38.163236
325,2025-11-25,8.41,5.36,11.17,2025-11-02 19:07:38.163247
325,2025-11-26,17.07,14.31,20.86,2025-11-02 19:07:38.163258
325,2025-11-27,42.84,38.7,46.18,2025-11-02 19:07:38.163269
325,2025-11-28,45.36,41.59,49.72,2025-11-02 19:07:38.163280
325,2025-11-29,22.92,19.13,24.22,2025-11-02 19:07:38.163291
325,2025-11-30,48.07,44.55,52.5,2025-11-02 19:07:38.163302
325,2025-12-01,26.84,25.72,29.81,2025-11-02 19:07:38.163314
325,2025-12-02,37.66,36.4,39.06,2025-11-02 19:07:38.163325
325,2025-12-03,7.44,5.96,10.9,2025-11-02 19:07:38.163339
325,2025-12-04,44.35,41.46,48.58,2025-11-02 19:07:38.163350
325,2025-12-05,22.94,18.52,24.57,2025-11-02 19:07:38.163361
325,2025-12-06,30.83,27.75,32.24,2025-11-02 19:07:38.163372
325,2025-12-07,15.72,12.78,19.81,2025-11-02 19:07:38.163383
325,2025-12-08,45.71,41.77,47.89,2025-11-02 19:07:38.163393
325,2025-12-09,9.63,6.52,12.0,2025-11-02 19:07:38.163405
325,2025-12-10,30.35,27.76,32.87,2025-11-02 19:07:38.163415
325,2025-12-11,46.04,42.37,49.72,2025-11-02 19:07:38.163426
325,2025-12-12,11.02,8.46,15.07,2025-11-02 19:07:38.163437
325,2025-12-13,30.51,27.67,35.4,2025-11-02 19:07:38.163448
325,2025-12-14,11.14,9.49,14.39,2025-11-02 19:07:38.163459
325,2025-12-15,23.23,20.31,26.42,2025-11-02 19:07:38.163470
325,2025-12-16,10.74,8.66,13.88,2025-11-02 19:07:38.163481
325,2025-12-17,13.71,9.35,17.84,2025-11-02 19:07:38.163492
325,2025-12-18,30.57,27.59,35.29,2025-11-02 19:07:38.163503
325,2025-12-19,38.86,37.7,40.75,2025-11-02 19:07:38.163514
325,2025-12-20,8.28,3.31,10.97,2025-11-02 19:07:38.163525
325,2025-12-21,11.04,8.61,15.96,2025-11-02 19:07:38.163535
325,2025-12-22,11.44,9.01,13.54,2025-11-02 19:07:38.163546
325,2025-12-23,40.56,39.46,45.35,2025-11-02 19:07:38.163559
325,2025-12-24,44.09,41.63,48.7,2025-11-02 19:07:38.163570
325,2025-12-25,24.16,21.99,26.79,2025-11-02 19:07:38.163581
325,2025-12-26,42.12,38.88,43.99,2025-11-02 19:07:38.163592
325,2025-12-27,8.14,4.71,12.41,2025-11-02 19:07:38.163603
325,2025-12-28,43.5,39.21,46.55,2025-11-02 19:07:38.163614
325,2025-12-29,22.0,17.1,26.69,2025-11-02 19:07:38.163625
325,2025-12-30,38.84,36.12,43.74,2025-11-02 19:07:38.163635
325,2025-12-31,21.83,18.09,24.0,2025-11-02 19:07:38.163647
326,2025-11-02,42.61,38.16,45.64,2025-11-02 19:07:38.163658
326,2025-11-03,30.3,25.5,31.87,2025-11-02 19:07:38.163671
326,2025-11-04,26.21,23.1,30.48,2025-11-02 19:07:38.163687
326,2025-11-05,40.0,36.59,41.62,2025-11-02 19:07:38.163698
326,2025-11-06,23.28,21.91,24.88,2025-11-02 19:07:38.163709
326,2025-11-07,15.19,12.86,17.95,2025-11-02 19:07:38.163720
326,2025-11-08,37.43,36.34,41.92,2025-11-02 19:07:38.163731
326,2025-11-09,49.64,44.79,52.34,2025-11-02 19:07:38.163742
326,2025-11-10,22.97,19.88,26.63,2025-11-02 19:07:38.163753
326,2025-11-11,17.49,13.87,19.73,2025-11-02 19:07:38.163763
326,2025-11-12,34.73,31.12,35.73,2025-11-02 19:07:38.163778
326,2025-11-13,44.21,42.44,49.18,2025-11-02 19:07:38.163789
326,2025-11-14,29.75,27.21,31.12,2025-11-02 19:07:38.163800
326,2025-11-15,35.64,33.21,40.5,2025-11-02 19:07:38.163810
326,2025-11-16,43.58,42.08,46.41,2025-11-02 19:07:38.163821
326,2025-11-17,24.98,21.15,27.08,2025-11-02 19:07:38.163832
326,2025-11-18,42.63,37.86,45.84,2025-11-02 19:07:38.163843
326,2025-11-19,46.73,44.42,49.0,2025-11-02 19:07:38.163854
326,2025-11-20,37.55,34.77,39.66,2025-11-02 19:07:38.163864
326,2025-11-21,18.93,14.6,22.52,2025-11-02 19:07:38.163884
326,2025-11-22,40.62,37.96,45.37,2025-11-02 19:07:38.163895
326,2025-11-23,45.08,43.94,47.54,2025-11-02 19:07:38.163906
326,2025-11-24,8.33,6.38,13.03,2025-11-02 19:07:38.163917
326,2025-11-25,45.32,44.09,46.46,2025-11-02 19:07:38.163927
326,2025-11-26,34.07,32.12,35.07,2025-11-02 19:07:38.163938
326,2025-11-27,42.48,39.95,45.15,2025-11-02 19:07:38.163949
326,2025-11-28,9.92,7.01,14.02,2025-11-02 19:07:38.163960
326,2025-11-29,18.48,14.17,22.08,2025-11-02 19:07:38.163971
326,2025-11-30,23.68,20.66,25.13,2025-11-02 19:07:38.163981
326,2025-12-01,45.23,40.65,47.76,2025-11-02 19:07:38.163992
326,2025-12-02,34.65,30.59,38.96,2025-11-02 19:07:38.164005
326,2025-12-03,37.61,34.61,41.4,2025-11-02 19:07:38.164016
326,2025-12-04,47.63,44.75,48.96,2025-11-02 19:07:38.164029
326,2025-12-05,41.39,37.5,43.57,2025-11-02 19:07:38.164040
326,2025-12-06,31.47,30.18,34.39,2025-11-02 19:07:38.164050
326,2025-12-07,22.96,20.95,24.57,2025-11-02 19:07:38.164061
326,2025-12-08,20.47,15.72,23.52,2025-11-02 19:07:38.164072
326,2025-12-09,14.05,9.71,16.13,2025-11-02 19:07:38.164083
326,2025-12-10,41.12,40.06,45.82,2025-11-02 19:07:38.164094
326,2025-12-11,29.05,25.0,31.31,2025-11-02 19:07:38.164105
326,2025-12-12,43.07,39.3,44.26,2025-11-02 19:07:38.164116
326,2025-12-13,6.83,4.38,8.04,2025-11-02 19:07:38.164127
326,2025-12-14,6.95,4.44,8.87,2025-11-02 19:07:38.164138
326,2025-12-15,20.79,18.17,22.13,2025-11-02 19:07:38.164149
326,2025-12-16,32.27,29.88,36.31,2025-11-02 19:07:38.164160
326,2025-12-17,49.61,47.08,53.57,2025-11-02 19:07:38.164173
326,2025-12-18,18.29,14.04,22.02,2025-11-02 19:07:38.164183
326,2025-12-19,16.21,13.37,20.44,2025-11-02 19:07:38.164195
326,2025-12-20,36.93,35.8,37.93,2025-11-02 19:07:38.164206
326,2025-12-21,38.92,36.11,41.97,2025-11-02 19:07:38.164218
326,2025-12-22,48.41,46.88,49.54,2025-11-02 19:07:38.164231
326,2025-12-23,13.5,9.65,15.23,2025-11-02 19:07:38.164242
326,2025-12-24,28.79,24.37,33.15,2025-11-02 19:07:38.164253
326,2025-12-25,14.46,9.87,19.44,2025-11-02 19:07:38.164264
326,2025-12-26,48.83,44.27,50.08,2025-11-02 19:07:38.164275
326,2025-12-27,33.22,30.46,35.34,2025-11-02 19:07:38.164286
326,2025-12-28,19.2,14.43,24.01,2025-11-02 19:07:38.164297
326,2025-12-29,9.56,7.74,14.23,2025-11-02 19:07:38.164308
326,2025-12-30,32.63,28.8,35.02,2025-11-02 19:07:38.164319
326,2025-12-31,15.86,13.08,18.22,2025-11-02 19:07:38.164330
327,2025-11-02,47.5,45.84,52.47,2025-11-02 19:07:38.164341
327,2025-11-03,45.79,42.51,48.16,2025-11-02 19:07:38.164352
327,2025-11-04,37.56,34.64,40.06,2025-11-02 19:07:38.164363
327,2025-11-05,19.96,18.64,22.7,2025-11-02 19:07:38.164374
327,2025-11-06,16.15,15.07,18.09,2025-11-02 19:07:38.164386
327,2025-11-07,15.56,13.36,20.35,2025-11-02 19:07:38.164397
327,2025-11-08,45.48,44.36,47.44,2025-11-02 19:07:38.164408
327,2025-11-09,24.9,22.79,27.48,2025-11-02 19:07:38.164419
327,2025-11-10,42.38,39.1,45.06,2025-11-02 19:07:38.164430
327,2025-11-11,26.86,24.76,28.7,2025-11-02 19:07:38.164443
327,2025-11-12,14.56,10.36,16.33,2025-11-02 19:07:38.164454
327,2025-11-13,46.0,43.21,49.14,2025-11-02 19:07:38.164464
327,2025-11-14,32.49,30.27,37.08,2025-11-02 19:07:38.164475
327,2025-11-15,32.37,27.78,35.4,2025-11-02 19:07:38.164486
327,2025-11-16,6.75,5.63,8.98,2025-11-02 19:07:38.164499
327,2025-11-17,43.13,41.06,46.07,2025-11-02 19:07:38.164510
327,2025-11-18,14.07,10.07,17.75,2025-11-02 19:07:38.164521
327,2025-11-19,45.61,43.19,50.55,2025-11-02 19:07:38.164532
327,2025-11-20,44.5,41.7,48.94,2025-11-02 19:07:38.164542
327,2025-11-21,24.12,19.97,26.56,2025-11-02 19:07:38.164553
327,2025-11-22,16.49,12.54,21.35,2025-11-02 19:07:38.164564
327,2025-11-23,37.69,32.78,42.37,2025-11-02 19:07:38.164575
327,2025-11-24,24.18,21.16,25.94,2025-11-02 19:07:38.164585
327,2025-11-25,24.76,20.69,27.85,2025-11-02 19:07:38.164596
327,2025-11-26,48.8,47.35,51.84,2025-11-02 19:07:38.164607
327,2025-11-27,28.95,27.35,33.13,2025-11-02 19:07:38.164618
327,2025-11-28,41.82,37.23,46.56,2025-11-02 19:07:38.164629
327,2025-11-29,38.63,34.27,39.93,2025-11-02 19:07:38.164640
327,2025-11-30,22.27,20.13,26.45,2025-11-02 19:07:38.164652
327,2025-12-01,18.88,15.88,21.58,2025-11-02 19:07:38.164663
327,2025-12-02,39.13,35.83,41.71,2025-11-02 19:07:38.164674
327,2025-12-03,10.9,9.24,14.78,2025-11-02 19:07:38.164691
327,2025-12-04,6.51,3.75,10.43,2025-11-02 19:07:38.164702
